workerid,proliferate.condition,internal_node_id,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,vignette,error
401,Jordan,0.0-5.0-0.0,hypocritical,66,8938,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,204050,9,html-slider-response,printing,
401,Jordan,0.0-5.0-0.1,good,43,3052,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,207102,10,html-slider-response,printing,
401,Jordan,0.0-5.0-0.2,trustworthy,43,2390,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,209494,11,html-slider-response,printing,
401,Jordan,0.0-5.0-0.3,like,22,3948,50,<p>How much do you <b>like</b> Kevin?</p><br>,213442,12,html-slider-response,printing,
401,Jordan,0.0-5.0-0.4,honest,37,2923,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,216366,13,html-slider-response,printing,
401,Jordan,0.0-6.0-0.0,transgressor,0,8472,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",224838,14,html-button-response,music,
401,Jordan,0.0-7.0-0.0,good,50,5544,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,230382,15,html-slider-response,music,
401,Jordan,0.0-7.0-0.1,like,57,3608,50,<p>How much do you <b>like</b> Becky?</p><br>,233991,16,html-slider-response,music,
401,Jordan,0.0-7.0-0.2,honest,44,2806,50,<p>How <b>honest</b> do you think Becky is?</p><br>,236798,17,html-slider-response,music,
401,Jordan,0.0-7.0-0.3,hypocritical,49,3793,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,240591,18,html-slider-response,music,
401,Jordan,0.0-7.0-0.4,trustworthy,51,1945,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,242538,19,html-slider-response,music,
401,Jordan,0.0-8.0-0.0,transgressor,0,35186,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",277725,20,html-button-response,jury,
401,Jordan,0.0-9.0-0.0,hypocritical,65,2237,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,279962,21,html-slider-response,jury,
401,Jordan,0.0-9.0-0.1,trustworthy,39,1766,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,281728,22,html-slider-response,jury,
401,Jordan,0.0-9.0-0.2,like,40,1901,50,<p>How much do you <b>like</b> Jennifer?</p><br>,283631,23,html-slider-response,jury,
401,Jordan,0.0-9.0-0.3,good,35,2477,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,286108,24,html-slider-response,jury,
401,Jordan,0.0-9.0-0.4,honest,37,2096,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,288205,25,html-slider-response,jury,
401,Jordan,0.0-10.0,,0,5935,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,294140,26,html-button-response,,
383,Jordan,0.0-0.0,,0,1812,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",1814,0,html-button-response,,
383,Jordan,0.0-1.0,,0,890,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",2704,1,html-button-response,,
383,Jordan,0.0-2.0-0.0,transgressor,0,23731,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",26436,2,html-button-response,phone,
383,Jordan,0.0-3.0-0.0,good,41,8090,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,34527,3,html-slider-response,phone,
383,Jordan,0.0-3.0-0.1,trustworthy,37,5842,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,40371,4,html-slider-response,phone,
383,Jordan,0.0-3.0-0.2,honest,40,3295,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,43666,5,html-slider-response,phone,
383,Jordan,0.0-3.0-0.3,like,48,2332,50,<p>How much do you <b>like</b> Bruce?</p><br>,46000,6,html-slider-response,phone,
383,Jordan,0.0-3.0-0.4,hypocritical,35,4100,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,50100,7,html-slider-response,phone,
383,Jordan,0.0-4.0-0.0,transgressor,0,13368,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",63468,8,html-button-response,music,
383,Jordan,0.0-5.0-0.0,hypocritical,17,6681,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,70150,9,html-slider-response,music,
383,Jordan,0.0-5.0-0.1,trustworthy,50,2233,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,72384,10,html-slider-response,music,
383,Jordan,0.0-5.0-0.2,good,50,1765,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,74150,11,html-slider-response,music,
383,Jordan,0.0-5.0-0.3,like,50,2046,50,<p>How much do you <b>like</b> Becky?</p><br>,76197,12,html-slider-response,music,
383,Jordan,0.0-5.0-0.4,honest,50,2152,50,<p>How <b>honest</b> do you think Becky is?</p><br>,78351,13,html-slider-response,music,
383,Jordan,0.0-6.0-0.0,transgressor,0,11178,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",89529,14,html-button-response,jury,
383,Jordan,0.0-7.0-0.0,honest,28,4138,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,93668,15,html-slider-response,jury,
383,Jordan,0.0-7.0-0.1,hypocritical,34,4263,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,97932,16,html-slider-response,jury,
383,Jordan,0.0-7.0-0.2,trustworthy,39,2330,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,100263,17,html-slider-response,jury,
383,Jordan,0.0-7.0-0.3,good,50,1841,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,102105,18,html-slider-response,jury,
383,Jordan,0.0-7.0-0.4,like,50,1683,50,<p>How much do you <b>like</b> Jennifer?</p><br>,103789,19,html-slider-response,jury,
383,Jordan,0.0-8.0-0.0,transgressor,0,9606,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",113396,20,html-button-response,printing,
383,Jordan,0.0-9.0-0.0,good,50,2977,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,116374,21,html-slider-response,printing,
383,Jordan,0.0-9.0-0.1,like,50,1482,50,<p>How much do you <b>like</b> Kevin?</p><br>,117856,22,html-slider-response,printing,
383,Jordan,0.0-9.0-0.2,honest,50,1945,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,119802,23,html-slider-response,printing,
383,Jordan,0.0-9.0-0.3,trustworthy,50,1992,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,121795,24,html-slider-response,printing,
383,Jordan,0.0-9.0-0.4,hypocritical,9,2865,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,124661,25,html-slider-response,printing,
383,Jordan,0.0-10.0,,0,6453,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,131114,26,html-button-response,,
404,Jordan,0.0-0.0,,0,1884,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",1888,0,html-button-response,,
404,Jordan,0.0-1.0,,0,2364,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",4254,1,html-button-response,,
404,Jordan,0.0-2.0-0.0,transgressor,0,7067,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",11321,2,html-button-response,music,
404,Jordan,0.0-3.0-0.0,honest,100,5532,50,<p>How <b>honest</b> do you think Becky is?</p><br>,16854,3,html-slider-response,music,
404,Jordan,0.0-3.0-0.1,hypocritical,51,3998,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,20853,4,html-slider-response,music,
404,Jordan,0.0-3.0-0.2,like,57,3566,50,<p>How much do you <b>like</b> Becky?</p><br>,24420,5,html-slider-response,music,
404,Jordan,0.0-3.0-0.3,good,45,2769,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,27190,6,html-slider-response,music,
404,Jordan,0.0-3.0-0.4,trustworthy,44,2812,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,30003,7,html-slider-response,music,
404,Jordan,0.0-4.0-0.0,transgressor,0,21400,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",51404,8,html-button-response,printing,
404,Jordan,0.0-5.0-0.0,like,43,5314,50,<p>How much do you <b>like</b> Kevin?</p><br>,56719,9,html-slider-response,printing,
404,Jordan,0.0-5.0-0.1,trustworthy,33,2966,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,59686,10,html-slider-response,printing,
404,Jordan,0.0-5.0-0.2,good,35,2566,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,62252,11,html-slider-response,printing,
404,Jordan,0.0-5.0-0.3,honest,61,4849,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,67102,12,html-slider-response,printing,
404,Jordan,0.0-5.0-0.4,hypocritical,68,3300,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,70403,13,html-slider-response,printing,
404,Jordan,0.0-6.0-0.0,transgressor,0,8665,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",79069,14,html-button-response,phone,
404,Jordan,0.0-7.0-0.0,hypocritical,5,2749,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,81819,15,html-slider-response,phone,
404,Jordan,0.0-7.0-0.1,honest,90,2382,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,84202,16,html-slider-response,phone,
404,Jordan,0.0-7.0-0.2,good,50,4333,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,88535,17,html-slider-response,phone,
404,Jordan,0.0-7.0-0.3,trustworthy,70,5883,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,94419,18,html-slider-response,phone,
404,Jordan,0.0-7.0-0.4,like,52,3682,50,<p>How much do you <b>like</b> Bruce?</p><br>,98101,19,html-slider-response,phone,
404,Jordan,0.0-8.0-0.0,transgressor,0,20767,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",118869,20,html-button-response,jury,
404,Jordan,0.0-9.0-0.0,honest,36,4765,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,123634,21,html-slider-response,jury,
404,Jordan,0.0-9.0-0.1,like,44,5516,50,<p>How much do you <b>like</b> Jennifer?</p><br>,129151,22,html-slider-response,jury,
404,Jordan,0.0-9.0-0.2,trustworthy,40,4933,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,134084,23,html-slider-response,jury,
404,Jordan,0.0-9.0-0.3,hypocritical,69,3566,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,137651,24,html-slider-response,jury,
404,Jordan,0.0-9.0-0.4,good,48,2332,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,139984,25,html-slider-response,jury,
404,Jordan,0.0-10.0,,0,5416,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,145401,26,html-button-response,,
365,Jordan,0.0-0.0,,0,7216,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",7227,0,html-button-response,,
