workerid,proliferate.condition,internal_node_id,item,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,error
99,critcher,0.0-4.0-0.10,nate-reservations,moral,3,3756,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,106845,15,html-slider-response,
99,critcher,0.0-4.0-0.11,nate-certain,moral,5,3036,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,109882,16,html-slider-response,
99,critcher,0.0-4.0-0.12,nate-far,moral,4,5549,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,115432,17,html-slider-response,
99,critcher,0.0-4.0-0.13,nate-principles,moral,3,2204,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,117637,18,html-slider-response,
99,critcher,0.0-4.0-0.14,nate-deep,moral,5,2752,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,120390,19,html-slider-response,
99,critcher,0.0-4.0-0.15,nate-standards,moral,3,2482,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,122872,20,html-slider-response,
99,critcher,0.0-4.0-0.16,nate-calm,moral,5,2189,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,125063,21,html-slider-response,
99,critcher,0.0-4.0-0.17,nate-upset,moral,5,3051,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,128115,22,html-slider-response,
99,critcher,0.0-5.0-0.0,,manipulation_check_justin,6,4079,4,<p>How quickly did Justin make his decision?</p><br>,132195,23,html-slider-response,
99,critcher,0.0-5.0-0.1,,manipulation_check_nate,2,2901,4,<p>How quickly did Nate make his decision?</p><br>,135097,24,html-slider-response,
99,critcher,0.0-6.0,,,0,3419,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,138518,25,html-button-response,
114,critcher,0.0-0.0,,,0,17766,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",17772,0,html-button-response,
114,critcher,0.0-1.0,,,0,6330,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",24103,1,html-button-response,
114,critcher,0.0-2.0-0.0,,immoral,0,64733,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",88838,2,html-button-response,
114,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,18759,4,<p>How quickly did Justin make his decision?</p><br>,107603,3,html-slider-response,
114,critcher,0.0-3.0-0.1,,manipulation_check_nate,1,9447,4,<p>How quickly did Nate make his decision?</p><br>,117053,4,html-slider-response,
114,critcher,0.0-4.0-0.0,justin-conflicted,immoral,6,11832,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,128886,5,html-slider-response,
114,critcher,0.0-4.0-0.1,justin-reservations,immoral,1,9698,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,138586,6,html-slider-response,
114,critcher,0.0-4.0-0.2,justin-certain,immoral,1,7065,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,145652,7,html-slider-response,
114,critcher,0.0-4.0-0.3,justin-far,immoral,1,8316,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,153969,8,html-slider-response,
114,critcher,0.0-4.0-0.4,justin-principles,immoral,3,10681,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,164652,9,html-slider-response,
114,critcher,0.0-4.0-0.5,justin-deep,immoral,3,11300,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,175953,10,html-slider-response,
114,critcher,0.0-4.0-0.6,justin-standards,immoral,3,5431,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,181385,11,html-slider-response,
114,critcher,0.0-4.0-0.7,justin-calm,immoral,7,47432,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,228818,12,html-slider-response,
114,critcher,0.0-4.0-0.8,justin-upset,immoral,7,23199,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,252018,13,html-slider-response,
114,critcher,0.0-4.0-0.9,nate-conflicted,immoral,1,5432,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,257452,14,html-slider-response,
114,critcher,0.0-4.0-0.10,nate-reservations,immoral,7,10815,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,268268,15,html-slider-response,
114,critcher,0.0-4.0-0.11,nate-certain,immoral,7,5898,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,274168,16,html-slider-response,
114,critcher,0.0-4.0-0.12,nate-far,immoral,7,5531,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,279701,17,html-slider-response,
114,critcher,0.0-4.0-0.13,nate-principles,immoral,7,4566,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,284269,18,html-slider-response,
114,critcher,0.0-4.0-0.14,nate-deep,immoral,7,2931,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,287201,19,html-slider-response,
114,critcher,0.0-4.0-0.15,nate-standards,immoral,7,3648,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,290851,20,html-slider-response,
114,critcher,0.0-4.0-0.16,nate-calm,immoral,1,3848,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,294701,21,html-slider-response,
114,critcher,0.0-4.0-0.17,nate-upset,immoral,7,5181,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,299884,22,html-slider-response,
114,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,5647,4,<p>How quickly did Justin make his decision?</p><br>,305533,23,html-slider-response,
