workerid,proliferate.condition,internal_node_id,question_order,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,type,error
171,Atir,0.0-3.0-0.5,,2,4224,4,<p>home equity</p><br>,44977,9,html-slider-response,finance term,
171,Atir,0.0-3.0-0.6,,1,2745,4,<p>revolving credit</p><br>,47724,10,html-slider-response,finance term,
171,Atir,0.0-3.0-0.7,,1,2197,4,<p>vesting</p><br>,49925,11,html-slider-response,finance term,
171,Atir,0.0-3.0-0.8,,7,5506,4,<p>retirement</p><br>,55434,12,html-slider-response,finance term,
171,Atir,0.0-3.0-0.9,,4,3218,4,<p>stock options</p><br>,58655,13,html-slider-response,finance term,
171,Atir,0.0-3.0-0.10,,7,3158,4,<p>inflation</p><br>,61816,14,html-slider-response,finance term,
171,Atir,0.0-3.0-0.11,,1,3905,4,<p>private equity fund</p><br>,65722,15,html-slider-response,finance term,
171,Atir,0.0-3.0-0.12,,7,2802,4,<p>interest rate</p><br>,68528,16,html-slider-response,finance term,
171,Atir,0.0-3.0-0.13,,5,3882,4,<p>Roth IRA</p><br>,72413,17,html-slider-response,finance term,
171,Atir,0.0-3.0-0.14,,5,4000,4,<p>whole life insurance</p><br>,76414,18,html-slider-response,finance term,
171,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'True', 'interest': 'Rise', 'mortgage': 'True', 'inflation': ""Don't know"", 'savingsAccount': 'More than $102'}",101523,,,177943,19,survey-multi-choice,FLquiz,
171,Atir,0.0-5.0,,0,3360,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",181309,20,html-button-response,,
284,Atir,0.0-0.0,,0,2188,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",2190,0,html-button-response,,
284,Atir,0.0-1.0,,0,35656,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,37847,1,html-button-response,,
284,Atir,0.0-2.0-0.0,,1,6314,4,<p>pre-rated stocks</p><br>,44164,2,html-slider-response,finance term,
284,Atir,0.0-2.0-0.1,,5,5108,4,<p>fixed-rate deduction</p><br>,49273,3,html-slider-response,finance term,
284,Atir,0.0-2.0-0.2,,3,3936,4,<p>annualized credit</p><br>,53211,4,html-slider-response,finance term,
284,Atir,0.0-2.0-0.3,,5,3498,4,<p>tax bracket</p><br>,56711,5,html-slider-response,finance term,
284,Atir,0.0-2.0-0.4,,6,3899,4,<p>fixed-rate mortgage</p><br>,60613,6,html-slider-response,finance term,
284,Atir,0.0-2.0-0.5,,6,4532,4,<p>home equity</p><br>,65146,7,html-slider-response,finance term,
284,Atir,0.0-2.0-0.6,,2,3419,4,<p>revolving credit</p><br>,68567,8,html-slider-response,finance term,
284,Atir,0.0-2.0-0.7,,1,2228,4,<p>vesting</p><br>,70797,9,html-slider-response,finance term,
284,Atir,0.0-2.0-0.8,,7,2336,4,<p>retirement</p><br>,73134,10,html-slider-response,finance term,
284,Atir,0.0-2.0-0.9,,5,3132,4,<p>stock options</p><br>,76267,11,html-slider-response,finance term,
284,Atir,0.0-2.0-0.10,,7,1965,4,<p>inflation</p><br>,78234,12,html-slider-response,finance term,
284,Atir,0.0-2.0-0.11,,2,3465,4,<p>private equity fund</p><br>,81701,13,html-slider-response,finance term,
284,Atir,0.0-2.0-0.12,,7,2597,4,<p>interest rate</p><br>,84300,14,html-slider-response,finance term,
284,Atir,0.0-2.0-0.13,,1,3856,4,<p>Roth IRA</p><br>,88158,15,html-slider-response,finance term,
284,Atir,0.0-2.0-0.14,,5,3228,4,<p>whole life insurance</p><br>,91388,16,html-slider-response,finance term,
284,Atir,0.0-3.0-0.0,,3,4837,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",96227,17,html-slider-response,self-rating,
284,Atir,0.0-3.0-0.1,,2,7873,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,104101,18,html-slider-response,self-rating,
284,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",111986,,,216091,19,survey-multi-choice,FLquiz,
284,Atir,0.0-5.0,,0,2875,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",218970,20,html-button-response,,
228,Atir,0.0-0.0,,0,5317,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",5319,0,html-button-response,,
228,Atir,0.0-1.0,,0,9391,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,14710,1,html-button-response,,
228,Atir,0.0-2.0-0.0,,4,5974,4,<p>pre-rated stocks</p><br>,20686,2,html-slider-response,finance term,
228,Atir,0.0-2.0-0.1,,5,6639,4,<p>fixed-rate deduction</p><br>,27326,3,html-slider-response,finance term,
228,Atir,0.0-2.0-0.2,,4,5416,4,<p>annualized credit</p><br>,32742,4,html-slider-response,finance term,
228,Atir,0.0-2.0-0.3,,4,2495,4,<p>tax bracket</p><br>,35238,5,html-slider-response,finance term,
228,Atir,0.0-2.0-0.4,,3,1999,4,<p>fixed-rate mortgage</p><br>,37238,6,html-slider-response,finance term,
228,Atir,0.0-2.0-0.5,,4,3807,4,<p>home equity</p><br>,41046,7,html-slider-response,finance term,
228,Atir,0.0-2.0-0.6,,3,1967,4,<p>revolving credit</p><br>,43014,8,html-slider-response,finance term,
228,Atir,0.0-2.0-0.7,,1,2927,4,<p>vesting</p><br>,45942,9,html-slider-response,finance term,
228,Atir,0.0-2.0-0.8,,6,3032,4,<p>retirement</p><br>,48975,10,html-slider-response,finance term,
228,Atir,0.0-2.0-0.9,,6,3562,4,<p>stock options</p><br>,52542,11,html-slider-response,finance term,
228,Atir,0.0-2.0-0.10,,7,2647,4,<p>inflation</p><br>,55190,12,html-slider-response,finance term,
228,Atir,0.0-2.0-0.11,,4,4879,4,<p>private equity fund</p><br>,60070,13,html-slider-response,finance term,
228,Atir,0.0-2.0-0.12,,6,2551,4,<p>interest rate</p><br>,62622,14,html-slider-response,finance term,
228,Atir,0.0-2.0-0.13,,1,2167,4,<p>Roth IRA</p><br>,64790,15,html-slider-response,finance term,
228,Atir,0.0-2.0-0.14,,5,4055,4,<p>whole life insurance</p><br>,68846,16,html-slider-response,finance term,
228,Atir,0.0-3.0-0.0,,3,8239,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",77086,17,html-slider-response,self-rating,
228,Atir,0.0-3.0-0.1,,2,4727,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,81814,18,html-slider-response,self-rating,
228,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",270486,,,352302,19,survey-multi-choice,FLquiz,
228,Atir,0.0-5.0,,0,1941,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",354245,20,html-button-response,,
266,Atir,0.0-0.0,,0,5015,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",5028,0,html-button-response,,
266,Atir,0.0-1.0-0.0,,3,5251,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",10283,1,html-slider-response,self-rating,
266,Atir,0.0-1.0-0.1,,5,10319,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,20606,2,html-slider-response,self-rating,
266,Atir,0.0-2.0,,0,6136,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,26745,3,html-button-response,,
266,Atir,0.0-3.0-0.0,,4,12939,4,<p>pre-rated stocks</p><br>,39689,4,html-slider-response,finance term,
266,Atir,0.0-3.0-0.1,,3,5439,4,<p>fixed-rate deduction</p><br>,45129,5,html-slider-response,finance term,
266,Atir,0.0-3.0-0.2,,5,2861,4,<p>annualized credit</p><br>,47991,6,html-slider-response,finance term,
266,Atir,0.0-3.0-0.3,,5,2874,4,<p>tax bracket</p><br>,50869,7,html-slider-response,finance term,
266,Atir,0.0-3.0-0.4,,5,2893,4,<p>fixed-rate mortgage</p><br>,53766,8,html-slider-response,finance term,
266,Atir,0.0-3.0-0.5,,3,13637,4,<p>home equity</p><br>,67406,9,html-slider-response,finance term,
266,Atir,0.0-3.0-0.6,,5,2639,4,<p>revolving credit</p><br>,70052,10,html-slider-response,finance term,
266,Atir,0.0-3.0-0.7,,5,9833,4,<p>vesting</p><br>,79886,11,html-slider-response,finance term,
266,Atir,0.0-3.0-0.8,,7,2888,4,<p>retirement</p><br>,82779,12,html-slider-response,finance term,
266,Atir,0.0-3.0-0.9,,5,2360,4,<p>stock options</p><br>,85142,13,html-slider-response,finance term,
266,Atir,0.0-3.0-0.10,,7,2440,4,<p>inflation</p><br>,87586,14,html-slider-response,finance term,
266,Atir,0.0-3.0-0.11,,5,2982,4,<p>private equity fund</p><br>,90572,15,html-slider-response,finance term,
266,Atir,0.0-3.0-0.12,,6,3413,4,<p>interest rate</p><br>,93988,16,html-slider-response,finance term,
266,Atir,0.0-3.0-0.13,,2,3260,4,<p>Roth IRA</p><br>,97252,17,html-slider-response,finance term,
266,Atir,0.0-3.0-0.14,,6,3062,4,<p>whole life insurance</p><br>,100316,18,html-slider-response,finance term,
266,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",73800,,,174122,19,survey-multi-choice,FLquiz,
266,Atir,0.0-5.0,,0,25595,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",199720,20,html-button-response,,
371,Atir,0.0-0.0,,0,85192,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",85198,0,html-button-response,,
371,Atir,0.0-1.0,,0,3739,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,88938,1,html-button-response,,
371,Atir,0.0-2.0-0.0,,1,3713,4,<p>pre-rated stocks</p><br>,92652,2,html-slider-response,finance term,
371,Atir,0.0-2.0-0.1,,5,2108,4,<p>fixed-rate deduction</p><br>,94761,3,html-slider-response,finance term,
371,Atir,0.0-2.0-0.2,,3,2956,4,<p>annualized credit</p><br>,97719,4,html-slider-response,finance term,
371,Atir,0.0-2.0-0.3,,1,2119,4,<p>tax bracket</p><br>,99839,5,html-slider-response,finance term,
371,Atir,0.0-2.0-0.4,,6,3259,4,<p>fixed-rate mortgage</p><br>,103098,6,html-slider-response,finance term,
371,Atir,0.0-2.0-0.5,,1,2958,4,<p>home equity</p><br>,106057,7,html-slider-response,finance term,
371,Atir,0.0-2.0-0.6,,6,2629,4,<p>revolving credit</p><br>,108687,8,html-slider-response,finance term,
371,Atir,0.0-2.0-0.7,,1,3607,4,<p>vesting</p><br>,112295,9,html-slider-response,finance term,
371,Atir,0.0-2.0-0.8,,7,2022,4,<p>retirement</p><br>,114319,10,html-slider-response,finance term,
371,Atir,0.0-2.0-0.9,,3,3473,4,<p>stock options</p><br>,117793,11,html-slider-response,finance term,
371,Atir,0.0-2.0-0.10,,5,2327,4,<p>inflation</p><br>,120120,12,html-slider-response,finance term,
