id,CommOwn,Comments,Age,Gender,task,moderator,question_type,rating,presence_of_moderator,causalexplanatoryCF,typetoken
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,g3.ExTo.Uq,4,present,explanatory,token
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,g4.Ty.CF,NA,present,counterfactual,type
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,g4.To.CF,4,present,counterfactual,token
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,y3.CaTy.Uq,NA,absent,causal,type
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,y3.CaTo.Uq,NA,absent,causal,token
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,y3.ExTo.Uq,5,absent,explanatory,token
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,y4.Ty.CF,NA,absent,counterfactual,type
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,y4.To.CF,6,absent,counterfactual,token
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,Mch.z2,1,absent,NA,NA
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,Mch.d1,2,absent,NA,NA
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,Mch.g1,2,absent,NA,NA
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
11,because the statistical information in the tables suggests those ratings could be true,NA,34,male,ex.to.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Z3.CaTy.Uq,3,present,causal,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Z3.ExTy.Uq,NA,present,explanatory,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,z3.CaTo.Uq,NA,present,causal,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,z3.ExTo.Uq,NA,present,explanatory,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Z4.Ty.CF,5,present,counterfactual,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,z4.To.CF,NA,present,counterfactual,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,d3.CaTy.Uq,5,absent,causal,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,d3.ExTy.Uq,NA,absent,explanatory,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,d3.CaTo.UQ,NA,absent,causal,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,d3.ExTo.UQ,NA,absent,explanatory,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,d4.Ty.CF,5,absent,counterfactual,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,d4.To.CF,NA,absent,counterfactual,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,g3.CaTy.Uq,3,present,causal,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,g3.ExTy.Uq,NA,present,explanatory,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,g3.CaTo.Uq,NA,present,causal,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,g3.ExTo.Uq,NA,present,explanatory,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,g4.Ty.CF,6,present,counterfactual,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,g4.To.CF,NA,present,counterfactual,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,y3.CaTy.Uq,3,absent,causal,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,y3.CaTo.Uq,NA,absent,causal,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,y3.ExTo.Uq,NA,absent,explanatory,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,y4.Ty.CF,5,absent,counterfactual,type
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,y4.To.CF,NA,absent,counterfactual,token
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Mch.z1,4,absent,NA,NA
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Mch.z2,1,absent,NA,NA
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Mch.d1,4,absent,NA,NA
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Mch.g1,3,absent,NA,NA
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
12,The data ended up being somewhat similar in every case,NA,23,Female,ca.ty.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Z3.CaTy.Uq,6,absent,causal,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Z3.ExTy.Uq,NA,absent,explanatory,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,z3.CaTo.Uq,NA,absent,causal,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,z3.ExTo.Uq,NA,absent,explanatory,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Z4.Ty.CF,6,absent,counterfactual,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,z4.To.CF,NA,absent,counterfactual,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,d3.CaTy.Uq,5,present,causal,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,d3.ExTy.Uq,NA,present,explanatory,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,d3.CaTo.UQ,NA,present,causal,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,d3.ExTo.UQ,NA,present,explanatory,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,d4.Ty.CF,5,present,counterfactual,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,d4.To.CF,NA,present,counterfactual,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,g3.CaTy.Uq,6,absent,causal,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,g3.ExTy.Uq,NA,absent,explanatory,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,g3.CaTo.Uq,NA,absent,causal,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,g3.ExTo.Uq,NA,absent,explanatory,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,g4.Ty.CF,6,absent,counterfactual,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,g4.To.CF,NA,absent,counterfactual,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,y3.CaTy.Uq,5,present,causal,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,y3.ExTy.Uq,NA,present,explanatory,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,y3.CaTo.Uq,NA,present,causal,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,y3.ExTo.Uq,NA,present,explanatory,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,y4.Ty.CF,6,present,counterfactual,type
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,y4.To.CF,NA,present,counterfactual,token
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Mch.z1,1,absent,NA,NA
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Mch.z2,1,absent,NA,NA
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Mch.d1,1,absent,NA,NA
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Mch.d2,1,absent,NA,NA
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Mch.g1,1,absent,NA,NA
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Mch.g2,1,absent,NA,NA
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Mch.y1,1,absent,NA,NA
13,most tables did or did not show a result but I never gave them a score 7 on the scale as probably more research needs to be done to rule out all possibilites f,NA,25,female,ca.ty.uq,drolyuyu,Mch.y2,1,absent,NA,NA
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,Z3.CaTy.Uq,NA,absent,causal,type
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,Z3.ExTy.Uq,NA,absent,explanatory,type
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,z3.CaTo.Uq,NA,absent,causal,token
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,z3.ExTo.Uq,5,absent,explanatory,token
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,Z4.Ty.CF,NA,absent,counterfactual,type
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,z4.To.CF,5,absent,counterfactual,token
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,d3.CaTy.Uq,NA,present,causal,type
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,d3.ExTy.Uq,NA,present,explanatory,type
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,d3.CaTo.UQ,NA,present,causal,token
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,d3.ExTo.UQ,5,present,explanatory,token
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,d4.Ty.CF,NA,present,counterfactual,type
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,d4.To.CF,4,present,counterfactual,token
14,There was always a chance that these organisms would develop a certain thing even if they didn't eat something/were exposed to something. We therefore can't confidently say that something caused something in those organisms. This caused my answers to be very mild,no,22,female,ex.to.uq,drolyuyu,g3.CaTy.Uq,NA,absent,causal,type
